wavenumber	intensity
cm\+(-1)	a.u.
6433.833	33851.4942703751
6435.762	35048.8802877921
6437.69	35971.1805889701
6439.619	36578.8089126813
6441.547	36844.5460781253
6443.476	36755.1295861704
6445.404	36312.0798749949
6447.333	35531.7058310031
6449.261	34444.2839370118
6451.189	33092.4579550194
6453.118	31528.9557083348
6455.046	29813.7629437405
6456.975	28010.9284372624
6458.903	26185.1971124643
6460.832	24398.677429701
6462.76	22707.7450577895
6464.688	21160.3671982677
6466.617	19794.0021770531
6468.545	18634.1891744936
6470.474	17693.8960493299
6472.402	16973.6424288559
6474.331	16462.3641384499
6476.259	16138.9371721535
6478.188	15974.2380424701
6480.116	15933.5852749886
6482.045	15979.3861207121
6483.973	16073.8044963359
6485.902	16181.2710596748
6487.83	16270.6735788793
6489.759	16317.0938752124
6491.687	16302.9943648142
6493.616	16218.7997636504
6495.544	16062.86464987
6497.473	15840.8619675694
6499.401	15564.6679920097
6501.33	15250.8528991893
6503.258	14918.9105934552
6505.187	14589.3752693184
6507.115	14281.9745700014
6509.043	14013.9602781156
6510.972	13798.7382023213
6512.9	13644.891035665
6514.829	13555.6537992762
6516.757	13528.8638184817
6518.686	13557.3689847372
6520.614	13629.8422911315
6522.542	13731.9199982914
6524.471	13847.5575462053
6526.399	13960.4831130313
6528.328	14055.6244380362
6530.256	14120.3902848698
6532.185	14145.7030488892
6534.113	14126.7021119221
6536.042	14063.066621866
6537.97	13958.9389889029
6539.899	13822.4638718717
6541.827	13664.9890786585
6543.756	13500.0021111349
6545.684	13341.8969178505
6547.613	13204.6781908135
6549.541	13100.7143338486
6551.47	13039.6448448173
6553.398	13027.5338331384
6555.327	13066.3399625614
6557.255	13153.7460722385
